,S1,S1_conf,ST,ST_conf
585,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
586,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
587,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
588,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
589,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
590,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
591,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
592,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
593,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
594,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
595,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
596,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
597,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
598,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
599,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
600,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
601,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
602,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
603,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
604,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
605,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
606,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
607,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
608,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
609,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
610,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
611,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
612,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
613,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
614,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
615,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
616,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
617,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
618,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
619,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
620,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
621,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
622,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
623,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
624,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
625,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
626,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
627,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
628,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
629,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
630,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
631,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
632,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
633,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
634,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
635,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
636,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
637,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
638,-4.042490967763563e-14,4.718691611346894e-13,3.531956558217655e-26,1.495461238916895e-25
639,-6.195794952310646e-14,5.927540108742638e-13,3.36350198344266e-26,1.060093366783102e-25
640,-7.2321540453713e-14,2.9633303871443306e-13,2.1296140420459246e-26,7.364717328452247e-26
641,-6.594166619933477e-14,3.1354600758315375e-13,2.185717382027853e-26,7.305693674987213e-26
642,-3.4213152097127086e-14,2.4259624493109426e-13,3.366200398915705e-27,8.336266752890838e-27
643,-7.2321540453713e-14,2.9633303871443306e-13,2.1296140420459246e-26,7.364717328452247e-26
644,6.307874649207984e-14,7.939404101891034e-13,3.4759014169814153e-26,1.0796234357823265e-25
645,6.307874649207984e-14,7.939404101891034e-13,3.4759014169814153e-26,1.0796234357823265e-25
646,6.307874649207984e-14,7.939404101891034e-13,3.4759014169814153e-26,1.0796234357823265e-25
647,4.79255809009872e-14,6.045252327326107e-13,3.36350198344266e-26,1.060093366783102e-25
648,6.307874649207984e-14,7.939404101891034e-13,3.4759014169814153e-26,1.0796234357823265e-25
649,2.3279555540932217e-14,5.993859405712442e-13,3.1392813770898446e-26,1.0676683827965473e-25
650,8.136981280032993e-15,4.4054889596534654e-13,3.027074697125988e-26,1.0807339035152772e-25
651,2.6093821456707253e-14,8.112903547137277e-13,3.6442114369272004e-26,1.0722828786760503e-25
652,2.6093821456707253e-14,8.112903547137277e-13,3.6442114369272004e-26,1.0722828786760503e-25
653,-3.1554146637357093e-15,7.741678798603263e-14,1.1220667996385684e-27,5.743744113853409e-27
654,1.0668091493113801e-13,9.232761614103924e-13,1.009089105375117e-26,7.424412943267052e-26
655,1.0668091493113801e-13,9.232761614103924e-13,1.009089105375117e-26,7.424412943267052e-26
656,1.190092232762622e-13,9.168337509560055e-13,1.0651924453570454e-26,7.388592789070277e-26
657,-4.5768871530658355e-14,4.755166889319779e-13,3.9272337987349895e-27,1.8470796857725194e-26
658,1.464801058822856e-13,1.145272947124102e-12,1.5699297102116453e-26,1.1596483864980926e-25
659,-4.2954605614883325e-14,2.3559198021519084e-13,2.244133599277137e-27,6.92446573887806e-27
660,1.190092232762622e-13,9.168337509560055e-13,1.0651924453570454e-26,7.388592789070277e-26
661,1.190092232762622e-13,9.168337509560055e-13,1.0651924453570454e-26,7.388592789070277e-26
662,1.190092232762622e-13,9.168337509560055e-13,1.0651924453570454e-26,7.388592789070277e-26
663,0.3928294966831807,1.716567796809036,0.13283017931794583,0.40114905172567794
664,0.10813743832985086,0.4848802836442698,0.027792488691461805,0.1142247661196771
665,9.594224474260588e-14,4.701117651163972e-13,8.414055138438237e-27,5.22882933792272e-26
666,7.128562805235749e-14,4.861935585181712e-13,8.414055138438237e-27,5.22882933792272e-26
667,7.128562805235749e-14,4.861935585181712e-13,8.414055138438237e-27,5.22882933792272e-26
668,7.128562805235749e-14,4.861935585181712e-13,8.414055138438237e-27,5.22882933792272e-26
669,5.89573197072333e-14,5.025339773531471e-13,1.009715533789609e-26,5.29390055693313e-26
670,2.8672171185434844e-14,1.9093501827453507e-13,5.608888139341816e-27,5.053750371761028e-26
671,4.62003116942906e-14,4.811349800407216e-13,5.610333998192842e-27,1.9568854801355331e-26
672,3.982043743991238e-14,4.83030902168765e-13,5.049300598373558e-27,1.9156697870664464e-26
673,0.13864836704973954,1.0525019450406183,0.015091492313522312,0.09763322088746369
674,7.298087937347002e-15,5.261518113485862e-13,1.6250695721740806e-26,5.139218897807268e-26
675,8.361393639748169e-14,4.752603505238536e-13,7.853021738618953e-27,5.229359591872489e-26
676,5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
677,5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
678,5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
679,5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
680,5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
681,5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
682,5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
683,5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
684,5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
685,5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
686,3.939173777209387e-14,4.940973404912546e-13,5.609370126798706e-27,2.758362381340958e-26
687,3.939173777209387e-14,4.940973404912546e-13,5.609370126798706e-27,2.758362381340958e-26
688,3.939173777209387e-14,4.940973404912546e-13,5.609370126798706e-27,2.758362381340958e-26
689,3.939173777209387e-14,4.940973404912546e-13,5.609370126798706e-27,2.758362381340958e-26
690,3.939173777209387e-14,4.940973404912546e-13,5.609370126798706e-27,2.758362381340958e-26
691,3.939173777209387e-14,4.940973404912546e-13,5.609370126798706e-27,2.758362381340958e-26
692,3.939173777209387e-14,4.940973404912546e-13,5.609370126798706e-27,2.758362381340958e-26
693,3.939173777209387e-14,4.940973404912546e-13,5.609370126798706e-27,2.758362381340958e-26
694,3.939173777209387e-14,4.940973404912546e-13,5.609370126798706e-27,2.758362381340958e-26
695,5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
696,3.939173777209387e-14,4.940973404912546e-13,5.609370126798706e-27,2.758362381340958e-26
697,3.939173777209387e-14,4.940973404912546e-13,5.609370126798706e-27,2.758362381340958e-26
698,3.939173777209387e-14,4.940973404912546e-13,5.609370126798706e-27,2.758362381340958e-26
699,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
700,4.89270266902078e-14,4.928120025521423e-13,7.292470326256558e-27,2.7050899018401276e-26
701,4.89270266902078e-14,4.928120025521423e-13,7.292470326256558e-27,2.7050899018401276e-26
702,4.89270266902078e-14,4.928120025521423e-13,7.292470326256558e-27,2.7050899018401276e-26
703,4.89270266902078e-14,4.928120025521423e-13,7.292470326256558e-27,2.7050899018401276e-26
704,4.89270266902078e-14,4.928120025521423e-13,7.292470326256558e-27,2.7050899018401276e-26
705,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
706,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
707,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
708,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
709,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
710,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
711,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
712,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
713,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
714,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
715,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
716,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
717,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
718,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
719,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
720,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
721,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
722,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
723,2.0321159935866014e-14,5.041809661148133e-13,5.609370126798706e-27,2.758362381340958e-26
724,2.985644885397994e-14,4.979060561908596e-13,5.048336726979422e-27,2.8070176662347587e-26
725,1.6829864520319546e-13,1.3861869061774042e-12,2.803914007691901e-26,1.6455030397915858e-25
726,7.75328934445496e-14,5.040998067206314e-13,1.9074171722461525e-26,5.212955942669254e-26
727,7.75328934445496e-14,5.040998067206314e-13,1.9074171722461525e-26,5.212955942669254e-26
728,7.75328934445496e-14,5.040998067206314e-13,1.9074171722461525e-26,5.212955942669254e-26
729,9.02899014574923e-14,4.704863692515262e-13,1.6831001994578525e-26,5.091946588527912e-26
730,1.0304964996624873e-13,4.706793655493345e-13,1.9075135593855662e-26,5.213217278184565e-26
731,9.666977571187052e-14,4.661859267258975e-13,1.739203539439781e-26,5.02839811091253e-26
732,9.666977571187052e-14,4.661859267258975e-13,1.739203539439781e-26,5.02839811091253e-26
733,9.666977571187052e-14,4.661859267258975e-13,1.739203539439781e-26,5.02839811091253e-26
734,9.666977571187052e-14,4.661859267258975e-13,1.739203539439781e-26,5.02839811091253e-26
735,9.666977571187052e-14,4.661859267258975e-13,1.739203539439781e-26,5.02839811091253e-26
736,9.666977571187052e-14,4.661859267258975e-13,1.739203539439781e-26,5.02839811091253e-26
737,9.666977571187052e-14,4.661859267258975e-13,1.739203539439781e-26,5.02839811091253e-26
738,9.666977571187052e-14,4.661859267258975e-13,1.739203539439781e-26,5.02839811091253e-26
739,9.666977571187052e-14,4.661859267258975e-13,1.739203539439781e-26,5.02839811091253e-26
740,9.666977571187052e-14,4.661859267258975e-13,1.739203539439781e-26,5.02839811091253e-26
741,9.666977571187052e-14,4.661859267258975e-13,1.739203539439781e-26,5.02839811091253e-26
742,9.666977571187052e-14,4.661859267258975e-13,1.739203539439781e-26,5.02839811091253e-26
743,9.666977571187052e-14,4.661859267258975e-13,1.739203539439781e-26,5.02839811091253e-26
744,9.666977571187052e-14,4.661859267258975e-13,1.739203539439781e-26,5.02839811091253e-26
745,8.320648321842795e-14,7.006449749410669e-13,1.0098601196747116e-26,4.0200139166719165e-26
746,2.9922753285073003e-14,4.890989560546276e-13,5.610333998192842e-27,1.8463460973465018e-26
747,6.806390895752873e-14,4.600560944328109e-13,5.610333998192842e-27,1.8463460973465018e-26
748,6.806390895752873e-14,4.600560944328109e-13,5.610333998192842e-27,1.8463460973465018e-26
749,3.982043743991238e-14,4.83030902168765e-13,5.049300598373558e-27,1.9156697870664464e-26
750,5.773478463905711e-14,4.632556694726918e-13,3.366200398915705e-27,1.8125900675673923e-26
751,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
752,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
753,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
754,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
755,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
756,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
757,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
758,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
759,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
760,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
761,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
762,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
763,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
764,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
765,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
766,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
767,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
768,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
769,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
770,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
771,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
772,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
773,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
774,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
775,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
776,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
777,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
778,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
779,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
780,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
781,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
782,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
783,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
784,6.527088953051846e-14,4.786828487192148e-13,1.0098601196747116e-26,2.2612110833175445e-26
785,5.2942581185394255e-14,5.028762802607029e-13,1.2903768195843537e-26,2.7207505382514453e-26
786,1.2016545391334531e-13,9.222204219706678e-13,1.682329185158258e-26,7.139366222696237e-26
787,9.274177213654188e-14,6.982104528388657e-13,1.2903768195843537e-26,4.070372570062822e-26
788,9.274177213654188e-14,6.982104528388657e-13,1.2903768195843537e-26,4.070372570062822e-26
789,9.274177213654188e-14,6.982104528388657e-13,1.2903768195843537e-26,4.070372570062822e-26
790,9.274177213654188e-14,6.982104528388657e-13,1.2903768195843537e-26,4.070372570062822e-26
791,9.274177213654188e-14,6.982104528388657e-13,1.2903768195843537e-26,4.070372570062822e-26
792,0.01207556281997441,0.04486146888495494,0.0008997788210978514,0.0033427344288603773
793,-4.688260919021196e-14,1.54378169138275e-13,7.854467597469979e-27,1.9642593958068865e-26
794,-8.275379656603095e-14,4.56264287806051e-13,5.610333998192842e-27,1.9568854801355331e-26
795,-8.275379656603095e-14,4.56264287806051e-13,5.610333998192842e-27,1.9568854801355331e-26
796,-8.275379656603095e-14,4.56264287806051e-13,5.610333998192842e-27,1.9568854801355331e-26
797,-8.275379656603095e-14,4.56264287806051e-13,5.610333998192842e-27,1.9568854801355331e-26
798,-7.321850764791702e-14,4.633145867625466e-13,5.049300598373558e-27,2.0149241397332863e-26
799,-5.694094923869942e-14,5.072070876829087e-13,1.2903768195843537e-26,2.7207505382514453e-26
800,-1.4159172753444822e-13,5.064633829898358e-13,2.5240719556463686e-26,8.470349991997302e-26
801,-1.4159172753444822e-13,5.064633829898358e-13,2.5240719556463686e-26,8.470349991997302e-26
802,-1.4159172753444822e-13,5.064633829898358e-13,2.5240719556463686e-26,8.470349991997302e-26
803,-1.4159172753444822e-13,5.064633829898358e-13,2.5240719556463686e-26,8.470349991997302e-26
804,-1.4159172753444822e-13,5.064633829898358e-13,2.5240719556463686e-26,8.470349991997302e-26
805,-1.4159172753444822e-13,5.064633829898358e-13,2.5240719556463686e-26,8.470349991997302e-26
806,-1.4159172753444822e-13,5.064633829898358e-13,2.5240719556463686e-26,8.470349991997302e-26
807,-1.4159172753444822e-13,5.064633829898358e-13,2.5240719556463686e-26,8.470349991997302e-26
808,-1.4159172753444822e-13,5.064633829898358e-13,2.5240719556463686e-26,8.470349991997302e-26
809,-1.4159172753444822e-13,5.064633829898358e-13,2.5240719556463686e-26,8.470349991997302e-26
810,-1.4159172753444822e-13,5.064633829898358e-13,2.5240719556463686e-26,8.470349991997302e-26
811,-0.026604885914965418,0.4581483904888409,0.006133794528540601,0.022682161046643726
812,-7.278980798009851e-14,5.1134872603762e-13,1.2341288937173226e-26,5.664312697716835e-26
813,-1.0983044611637076e-13,5.409223961643522e-13,2.4679686156644402e-26,8.445552013740544e-26
814,-2.7417798298300494e-14,4.2909315746250496e-13,2.299658595718655e-26,8.512462431881049e-26
815,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
816,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
817,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
818,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
819,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
820,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
821,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
822,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
823,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
824,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
825,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
826,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
827,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
828,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
829,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
830,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
831,-9.075986828014289e-14,5.743969125531451e-13,3.1412086954475814e-26,8.467845574666938e-26
832,-7.800011977138646e-14,5.896239168581512e-13,3.365622055375295e-26,8.698612961740508e-26
833,-0.1641555091140498,0.91867631871534,0.02584172217057765,0.0886497759560676
834,-1.3205643861633434e-13,5.130878336623749e-13,2.3557619357005835e-26,8.585081387592536e-26
835,-1.1614127544384218e-13,5.366398027239322e-13,2.4679686156644402e-26,8.943993304882774e-26
836,-1.1614127544384218e-13,5.366398027239322e-13,2.4679686156644402e-26,8.943993304882774e-26
837,-1.1614127544384218e-13,5.366398027239322e-13,2.4679686156644402e-26,8.943993304882774e-26
838,0.1113163244130393,0.6583053767513848,0.026026043975318356,0.08548004085588655
839,-1.4380576679499706e-14,5.032722659055616e-13,5.6084064624438555e-27,1.9566094900384628e-26
840,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
841,-7.680536247528496e-14,4.4640882601001423e-13,3.366200398915705e-27,1.8125900675673923e-26
842,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
843,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
844,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
845,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
846,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
847,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
848,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
849,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
850,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
851,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
852,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
853,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
854,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
855,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
856,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
857,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
858,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
859,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
860,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
861,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
862,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
863,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
864,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
865,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
866,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
867,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
868,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
869,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
870,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
871,-5.214874578503657e-14,4.651111714359867e-13,3.366200398915705e-27,1.8125900675673923e-26
872,-8.913367082040916e-14,4.4634485405360936e-13,5.049300598373558e-27,1.9156697870664464e-26
873,-6.68386333935388e-14,4.808659591332323e-13,6.73240079783141e-27,2.908120165870253e-26
874,-9.192669024741944e-14,4.610956307908184e-13,7.293434197650694e-27,2.634335404791868e-26
875,-9.830382400598391e-14,4.612911121295327e-13,7.853985713532732e-27,2.6807746531933854e-26
876,-8.554681599304122e-14,4.697498023479804e-13,7.854467597469979e-27,2.680865254928801e-26
877,-8.554681599304122e-14,4.697498023479804e-13,7.854467597469979e-27,2.680865254928801e-26
878,-8.554681599304122e-14,4.697498023479804e-13,7.854467597469979e-27,2.680865254928801e-26
879,-8.554681599304122e-14,4.697498023479804e-13,7.854467597469979e-27,2.680865254928801e-26
880,-0.13297175388891136,0.575081191208452,0.013937063801160011,0.03801512995953826
