#query	mnx_id	reference	xrefs	name
HBZOPT	MNXR100566	rheaR:27782	bigg.reaction:HBZOPT ... bigg.reaction:HBZOPTm ... bigg.reaction:R_HBZOPT ... bigg.reaction:R_HBZOPTm ... biggR:HBZOPT ... biggR:HBZOPTm ... biggR:R_HBZOPT ... biggR:R_HBZOPTm ... deprecated:MNXR55621 ... deprecated:MNXR79747 ... kegg.reaction:R05615 ... keggR:R05615 ... metacyc.reaction:4OHBENZOATE-OCTAPRENYLTRANSFER-RXN ... metacycR:4OHBENZOATE-OCTAPRENYLTRANSFER-RXN ... rhea:27782 ... rhea:27783 ... rhea:27784 ... rhea:27785 ... rheaR:27782 ... rheaR:27783 ... rheaR:27784 ... rheaR:27785 ... seed.reaction:rxn03893 ... seed.reaction:rxn18965 ... seed.reaction:rxn35679 ... seedR:rxn03893 ... seedR:rxn18965 ... seedR:rxn35679	1 MNXM11@MNXD1 + 1 MNXM2195@MNXD1 = 1 MNXM164@MNXD1 + 1 MNXM811@MNXD1
HCITS	MNXR188216	rheaR:12929	bigg.reaction:AACT ... bigg.reaction:HCITS ... bigg.reaction:HCITSm ... bigg.reaction:HCITSn ... bigg.reaction:R_AACT ... bigg.reaction:R_HCITS ... bigg.reaction:R_HCITSm ... bigg.reaction:R_HCITSn ... biggR:AACT ... biggR:HCITS ... biggR:HCITSm ... biggR:HCITSn ... biggR:R_AACT ... biggR:R_HCITS ... biggR:R_HCITSm ... biggR:R_HCITSn ... deprecated:MNXR100572 ... deprecated:MNXR188217 ... deprecated:MNXR188218 ... kegg.reaction:R00271 ... keggR:R00271 ... metacyc.reaction:HOMOCITRATE-SYNTHASE-RXN ... metacycR:HOMOCITRATE-SYNTHASE-RXN ... rhea:12929 ... rhea:12930 ... rhea:12931 ... rhea:12932 ... rheaR:12929 ... rheaR:12930 ... rheaR:12931 ... rheaR:12932 ... sabiork.reaction:532 ... sabiorkR:532 ... seed.reaction:rxn00202 ... seed.reaction:rxn30154 ... seed.reaction:rxn30391 ... seedR:rxn00202 ... seedR:rxn30154 ... seedR:rxn30391	1 MNXM1104266@MNXD1 + 1 MNXM20@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1104627@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM727276@MNXD1
HDCAtr				
HDG3PACT				
HETT				
HETZK	MNXR100611	rheaR:24212	bigg.reaction:HETZK ... bigg.reaction:HETZK_1 ... bigg.reaction:R_HETZK ... bigg.reaction:R_HETZK_1 ... biggR:HETZK ... biggR:HETZK_1 ... biggR:R_HETZK ... biggR:R_HETZK_1 ... deprecated:MNXR2946 ... kegg.reaction:R04448 ... keggR:R04448 ... metacyc.reaction:THIAZOLSYN3-RXN ... metacycR:THIAZOLSYN3-RXN ... rhea:24212 ... rhea:24213 ... rhea:24214 ... rhea:24215 ... rheaR:24212 ... rheaR:24213 ... rheaR:24214 ... rheaR:24215 ... seed.reaction:rxn03075 ... seed.reaction:rxn31983 ... seedR:rxn03075 ... seedR:rxn31983	1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM960@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM962@MNXD1
HEX1	MNXR191953	rheaR:17825	bigg.reaction:HEX1 ... bigg.reaction:HEX1_1 ... bigg.reaction:R_HEX1 ... bigg.reaction:R_HEX1_1 ... biggR:HEX1 ... biggR:HEX1_1 ... biggR:R_HEX1 ... biggR:R_HEX1_1 ... deprecated:MNXR145069 ... deprecated:MNXR145071 ... deprecated:MNXR189633 ... deprecated:MNXR189634 ... deprecated:MNXR191955 ... kegg.reaction:R00299 ... keggR:R00299 ... metacyc.reaction:GLUCOKIN-RXN ... metacycR:GLUCOKIN-RXN ... rhea:17825 ... rhea:17826 ... rhea:17827 ... rhea:17828 ... rheaR:17825 ... rheaR:17826 ... rheaR:17827 ... rheaR:17828 ... sabiork.reaction:6915 ... sabiork.reaction:793 ... sabiork.reaction:9175 ... sabiorkR:6915 ... sabiorkR:793 ... sabiorkR:9175 ... seed.reaction:rxn00216 ... seed.reaction:rxn34232 ... seedR:rxn00216 ... seedR:rxn34232	1 MNXM1105858@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM1137670@MNXD1 + 1 MNXM3@MNXD1
HEX7	MNXR145194	keggR:R03920	bigg.reaction:HEX7 ... bigg.reaction:HEX7_1 ... bigg.reaction:R_HEX7 ... bigg.reaction:R_HEX7_1 ... biggR:HEX7 ... biggR:HEX7_1 ... biggR:R_HEX7 ... biggR:R_HEX7_1 ... deprecated:MNXR100614 ... deprecated:MNXR152729 ... kegg.reaction:R03920 ... keggR:R03920 ... metacyc.reaction:FRUCTOKINASE-RXN ... metacycR:FRUCTOKINASE-RXN ... seed.reaction:rxn15435 ... seed.reaction:rxn19731 ... seed.reaction:rxn38344 ... seedR:rxn15435 ... seedR:rxn19731 ... seedR:rxn38344	1 MNXM1105810@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM1107898@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1
HEXSabc	MNXR100620	seedR:rxn05585	bigg.reaction:HEXSabc ... bigg.reaction:R_HEXSabc ... biggR:HEXSabc ... biggR:R_HEXSabc ... deprecated:MNXR27797 ... deprecated:MNXR79916 ... seed.reaction:rxn05585 ... seedR:rxn05585	1 MNXM11814@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM11814@MNXD2 + 1 MNXM3@MNXD1 + 1 WATER@MNXD1
HEXTT	MNXR145196	biggR:HEXTT	bigg.reaction:HEXTT ... bigg.reaction:R_HEXTT ... biggR:HEXTT ... biggR:R_HEXTT ... deprecated:MNXR100621	1 MNXM11@MNXD1 + 1 MNXM731636@MNXD1 = 1 MNXM726465@MNXD1 + 1 MNXM83@MNXD1
HG2abc				
HIBDkt	MNXR100553	rheaR:31275	bigg.reaction:HACOADm ... bigg.reaction:HACOADr ... bigg.reaction:HIBDkt ... bigg.reaction:R_HACOADm ... bigg.reaction:R_HACOADr ... bigg.reaction:R_HIBDkt ... biggR:HACOADm ... biggR:HACOADr ... biggR:HIBDkt ... biggR:R_HACOADm ... biggR:R_HACOADr ... biggR:R_HIBDkt ... deprecated:MNXR158029 ... deprecated:MNXR189660 ... deprecated:MNXR192598 ... kegg.reaction:R05066 ... keggR:R05066 ... metacyc.reaction:3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN ... metacycR:3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN ... rhea:31275 ... rhea:31276 ... rhea:31277 ... rhea:31278 ... rheaR:31275 ... rheaR:31276 ... rheaR:31277 ... rheaR:31278 ... sabiork.reaction:4693 ... sabiorkR:4693 ... seed.reaction:rxn17758 ... seed.reaction:rxn37954 ... seed.reaction:rxn37955 ... seedR:rxn17758 ... seedR:rxn37954 ... seedR:rxn37955	1 MNXM10@MNXD1 + 1 MNXM1105058@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1105921@MNXD1 + 1 MNXM8@MNXD1
HISTD	MNXR100587	rheaR:20641	bigg.reaction:HDH ... bigg.reaction:HDHh ... bigg.reaction:HISTD ... bigg.reaction:R_HDH ... bigg.reaction:R_HDHh ... bigg.reaction:R_HISTD ... biggR:HDH ... biggR:HDHh ... biggR:HISTD ... biggR:R_HDH ... biggR:R_HDHh ... biggR:R_HISTD ... deprecated:MNXR180491 ... deprecated:MNXR2968 ... kegg.reaction:R01158 ... keggR:R01158 ... metacyc.reaction:RXN-8001 ... metacycR:RXN-8001 ... rhea:20641 ... rhea:20642 ... rhea:20643 ... rhea:20644 ... rheaR:20641 ... rheaR:20642 ... rheaR:20643 ... rheaR:20644 ... sabiork.reaction:1398 ... sabiorkR:1398 ... seed.reaction:rxn00859 ... seed.reaction:rxn28381 ... seed.reaction:rxn34001 ... seedR:rxn00859 ... seedR:rxn28381 ... seedR:rxn34001	2 MNXM10@MNXD1 + 1 MNXM1107769@MNXD1 + 3 MNXM1@MNXD1 = 1 MNXM1281@MNXD1 + 2 MNXM8@MNXD1 + 1 WATER@MNXD1
HISTDOX				
HISTLOX				
HISTP	MNXR100642	rheaR:14465	bigg.reaction:HISTP ... bigg.reaction:HISTP_1 ... bigg.reaction:HP ... bigg.reaction:HPh ... bigg.reaction:R_HISTP ... bigg.reaction:R_HISTP_1 ... bigg.reaction:R_HP ... bigg.reaction:R_HPh ... biggR:HISTP ... biggR:HISTP_1 ... biggR:HP ... biggR:HPh ... biggR:R_HISTP ... biggR:R_HISTP_1 ... biggR:R_HP ... biggR:R_HPh ... deprecated:MNXR2969 ... kegg.reaction:R03013 ... keggR:R03013 ... metacyc.reaction:HISTIDPHOS-RXN ... metacycR:HISTIDPHOS-RXN ... rhea:14465 ... rhea:14466 ... rhea:14467 ... rhea:14468 ... rheaR:14465 ... rheaR:14466 ... rheaR:14467 ... rheaR:14468 ... seed.reaction:rxn02160 ... seed.reaction:rxn27927 ... seed.reaction:rxn30698 ... seedR:rxn02160 ... seedR:rxn27927 ... seedR:rxn30698	1 MNXM1281@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1482@MNXD1 + 1 WATER@MNXD1
HISt2r	MNXR145214	rheaR:37047	bigg.reaction:HIShPTtc ... bigg.reaction:HISt2m ... bigg.reaction:HISt2r ... bigg.reaction:HISt2rpp ... bigg.reaction:HISth ... bigg.reaction:R_HIShPTtc ... bigg.reaction:R_HISt2m ... bigg.reaction:R_HISt2r ... bigg.reaction:R_HISt2rpp ... bigg.reaction:R_HISth ... biggR:HIShPTtc ... biggR:HISt2m ... biggR:HISt2r ... biggR:HISt2rpp ... biggR:HISth ... biggR:R_HIShPTtc ... biggR:R_HISt2m ... biggR:R_HISt2r ... biggR:R_HISt2rpp ... biggR:R_HISth ... deprecated:MNXR100645 ... deprecated:MNXR118831 ... deprecated:MNXR145215 ... metacyc.reaction:RXN-14653 ... metacycR:RXN-14653 ... rhea:37047 ... rhea:37048 ... rhea:37049 ... rhea:37050 ... rheaR:37047 ... rheaR:37048 ... rheaR:37049 ... rheaR:37050 ... seed.reaction:rxn05299 ... seed.reaction:rxn08719 ... seed.reaction:rxn09744 ... seed.reaction:rxn11327 ... seed.reaction:rxn34384 ... seed.reaction:rxn44825 ... seedR:rxn05299 ... seedR:rxn08719 ... seedR:rxn09744 ... seedR:rxn11327 ... seedR:rxn34384 ... seedR:rxn44825	1 MNXM01@MNXD1 + 1 MNXM1107769@MNXD1 = 1 MNXM01@MNXD2 + 1 MNXM1107769@MNXD2
HKt	MNXR100657	seedR:rxn08762	bigg.reaction:HKt ... bigg.reaction:HKtpp ... bigg.reaction:Kabc ... bigg.reaction:Kabcpp ... bigg.reaction:R_HKt ... bigg.reaction:R_HKtpp ... bigg.reaction:R_Kabc ... bigg.reaction:R_Kabcpp ... biggR:HKt ... biggR:HKtpp ... biggR:Kabc ... biggR:Kabcpp ... biggR:R_HKt ... biggR:R_HKtpp ... biggR:R_Kabc ... biggR:R_Kabcpp ... deprecated:MNXR6743 ... metacyc.reaction:TRANS-RXN-2 ... metacycR:TRANS-RXN-2 ... seed.reaction:rxn08762 ... seed.reaction:rxn10168 ... seed.reaction:rxn10558 ... seedR:rxn08762 ... seedR:rxn10168 ... seedR:rxn10558	1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM95@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM95@MNXD2 + 1 WATER@MNXD1
HMBS	MNXR100658	rheaR:13185	bigg.reaction:HMBS ... bigg.reaction:HMBS_1 ... bigg.reaction:PPBNGD ... bigg.reaction:R_HMBS ... bigg.reaction:R_HMBS_1 ... bigg.reaction:R_PPBNGD ... biggR:HMBS ... biggR:HMBS_1 ... biggR:PPBNGD ... biggR:R_HMBS ... biggR:R_HMBS_1 ... biggR:R_PPBNGD ... deprecated:MNXR158234 ... deprecated:MNXR2980 ... deprecated:MNXR37222 ... deprecated:MNXR83118 ... kegg.reaction:R00084 ... keggR:R00084 ... metacyc.reaction:OHMETHYLBILANESYN-RXN ... metacycR:OHMETHYLBILANESYN-RXN ... rhea:13185 ... rhea:13186 ... rhea:13187 ... rhea:13188 ... rheaR:13185 ... rheaR:13186 ... rheaR:13187 ... rheaR:13188 ... sabiork.reaction:669 ... sabiorkR:669 ... seed.reaction:rxn00060 ... seed.reaction:rxn20490 ... seed.reaction:rxn30032 ... seed.reaction:rxn30743 ... seed.reaction:rxn35409 ... seedR:rxn00060 ... seedR:rxn20490 ... seedR:rxn30032 ... seedR:rxn30743 ... seedR:rxn35409	1 MNXM547@MNXD1 + 4 MNXM729302@MNXD1 = 4 MNXM554@MNXD1 + 1 WATER@MNXD1
HMPK1	MNXR188235	rheaR:23096	bigg.reaction:HMPK1 ... bigg.reaction:HMPK1_1 ... bigg.reaction:HMPK_h ... bigg.reaction:R_HMPK1 ... bigg.reaction:R_HMPK1_1 ... bigg.reaction:R_HMPK_h ... biggR:HMPK1 ... biggR:HMPK1_1 ... biggR:HMPK_h ... biggR:R_HMPK1 ... biggR:R_HMPK1_1 ... biggR:R_HMPK_h ... deprecated:MNXR100664 ... deprecated:MNXR188236 ... kegg.reaction:R03471 ... keggR:R03471 ... metacyc.reaction:OHMETPYRKIN-RXN ... metacycR:OHMETPYRKIN-RXN ... rhea:23096 ... rhea:23097 ... rhea:23098 ... rhea:23099 ... rheaR:23096 ... rheaR:23097 ... rheaR:23098 ... rheaR:23099 ... sabiork.reaction:3265 ... sabiorkR:3265 ... seed.reaction:rxn02484 ... seed.reaction:rxn28046 ... seedR:rxn02484 ... seedR:rxn28046	1 MNXM1104391@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM1104899@MNXD1 + 1 MNXM3@MNXD1
