#query	mnx_id	reference	xrefs	name
ASNS2	MNXR96060	rheaR:11372	bigg.reaction:ASNS2 ... bigg.reaction:R_ASNS2 ... biggR:ASNS2 ... biggR:R_ASNS2 ... deprecated:MNXR81756 ... deprecated:MNXR844 ... kegg.reaction:R00483 ... keggR:R00483 ... metacyc.reaction:ASNSYNA-RXN ... metacycR:ASNSYNA-RXN ... rhea:11372 ... rhea:11373 ... rhea:11374 ... rhea:11375 ... rheaR:11372 ... rheaR:11373 ... rheaR:11374 ... rheaR:11375 ... seed.reaction:rxn00340 ... seed.reaction:rxn29993 ... seedR:rxn00340 ... seedR:rxn29993	1 MNXM1107821@MNXD1 + 1 MNXM11@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM1108206@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM729302@MNXD1
ASNt2r	MNXR192404	seedR:rxn05508	bigg.reaction:ASNt2m ... bigg.reaction:ASNt2r ... bigg.reaction:ASNt2rpp ... bigg.reaction:ASNt7 ... bigg.reaction:ASNtm_1 ... bigg.reaction:ASNtx ... bigg.reaction:R_ASNt2m ... bigg.reaction:R_ASNt2r ... bigg.reaction:R_ASNt2rpp ... bigg.reaction:R_ASNt7 ... bigg.reaction:R_ASNtm_1 ... bigg.reaction:R_ASNtx ... biggR:ASNt2m ... biggR:ASNt2r ... biggR:ASNt2rpp ... biggR:ASNt7 ... biggR:ASNtm_1 ... biggR:ASNtx ... biggR:R_ASNt2m ... biggR:R_ASNt2r ... biggR:R_ASNt2rpp ... biggR:R_ASNt7 ... biggR:R_ASNtm_1 ... biggR:R_ASNtx ... deprecated:MNXR153031 ... metacyc.reaction:TRANS-RXN-262 ... metacycR:TRANS-RXN-262 ... seed.reaction:rxn05508 ... seed.reaction:rxn08161 ... seed.reaction:rxn09782 ... seed.reaction:rxn13230 ... seed.reaction:rxn34455 ... seedR:rxn05508 ... seedR:rxn08161 ... seedR:rxn09782 ... seedR:rxn13230 ... seedR:rxn34455	1 MNXM01@MNXD1 + 1 MNXM1107821@MNXD1 = 1 MNXM01@MNXD2 + 1 MNXM1107821@MNXD2
ASO3t				
ASO4t	MNXR95963	seedR:rxn05506	bigg.reaction:ARSNAt1 ... bigg.reaction:ASO4t ... bigg.reaction:ASO4tex ... bigg.reaction:EX_arsna_e ... bigg.reaction:EX_aso4_e ... bigg.reaction:R_ARSNAt1 ... bigg.reaction:R_ASO4t ... bigg.reaction:R_ASO4tex ... bigg.reaction:R_EX_arsna_e ... bigg.reaction:R_EX_aso4_e ... biggR:ARSNAt1 ... biggR:ASO4t ... biggR:ASO4tex ... biggR:EX_arsna_e ... biggR:EX_aso4_e ... biggR:R_ARSNAt1 ... biggR:R_ASO4t ... biggR:R_ASO4tex ... biggR:R_EX_arsna_e ... biggR:R_EX_aso4_e ... deprecated:MNXR96076 ... deprecated:MNXR98289 ... sabiork.reaction:14472 ... sabiorkR:14472 ... seed.reaction:rxn05506 ... seedR:rxn05506	1 MNXM1137656@MNXD1 = 1 MNXM1137656@MNXD2
ASPCT	MNXR192558	rheaR:20013	bigg.reaction:ASPCT ... bigg.reaction:ASPCT_1 ... bigg.reaction:ASPCT_2 ... bigg.reaction:ASPCTm ... bigg.reaction:ASPCTn ... bigg.reaction:R_ASPCT ... bigg.reaction:R_ASPCT_1 ... bigg.reaction:R_ASPCT_2 ... bigg.reaction:R_ASPCTm ... bigg.reaction:R_ASPCTn ... biggR:ASPCT ... biggR:ASPCT_1 ... biggR:ASPCT_2 ... biggR:ASPCTm ... biggR:ASPCTn ... biggR:R_ASPCT ... biggR:R_ASPCT_1 ... biggR:R_ASPCT_2 ... biggR:R_ASPCTm ... biggR:R_ASPCTn ... deprecated:MNXR180513 ... kegg.reaction:R01397 ... keggR:R01397 ... metacyc.reaction:ASPCARBTRANS-RXN ... metacycR:ASPCARBTRANS-RXN ... rhea:20013 ... rhea:20014 ... rhea:20015 ... rhea:20016 ... rheaR:20013 ... rheaR:20014 ... rheaR:20015 ... rheaR:20016 ... sabiork.reaction:398 ... sabiorkR:398 ... seed.reaction:rxn01018 ... seed.reaction:rxn27725 ... seed.reaction:rxn35448 ... seedR:rxn01018 ... seedR:rxn27725 ... seedR:rxn35448	1 MNXM1108206@MNXD1 + 1 MNXM138@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM465@MNXD1 + 1 MNXM9@MNXD1
ASPKi				
ASPO1	MNXR154806	rheaR:19025	bigg.reaction:ASPO1 ... bigg.reaction:ASPO5_2 ... bigg.reaction:ASPOm ... bigg.reaction:R_ASPO1 ... bigg.reaction:R_ASPO5_2 ... bigg.reaction:R_ASPOm ... biggR:ASPO1 ... biggR:ASPO5_2 ... biggR:ASPOm ... biggR:R_ASPO1 ... biggR:R_ASPO5_2 ... biggR:R_ASPOm ... deprecated:MNXR96088 ... kegg.reaction:R00357 ... keggR:R00357 ... rhea:19025 ... rhea:19026 ... rhea:19027 ... rhea:19028 ... rheaR:19025 ... rheaR:19026 ... rheaR:19027 ... rheaR:19028 ... sabiork.reaction:827 ... sabiorkR:827 ... seed.reaction:rxn00262 ... seed.reaction:rxn30304 ... seed.reaction:rxn30722 ... seed.reaction:rxn32053 ... seed.reaction:rxn34557 ... seedR:rxn00262 ... seedR:rxn30304 ... seedR:rxn30722 ... seedR:rxn32053 ... seedR:rxn34557	1 MNXM1108206@MNXD1 + 1 MNXM735438@MNXD1 + 1 WATER@MNXD1 = 1 MNXM46@MNXD1 + 1 MNXM729302@MNXD1 + 1 MNXM732620@MNXD1
ASPO5	MNXR96093	rheaR:30043	bigg.reaction:ASPO5 ... bigg.reaction:ASPO5_1 ... bigg.reaction:R_ASPO5 ... bigg.reaction:R_ASPO5_1 ... biggR:ASPO5 ... biggR:ASPO5_1 ... biggR:R_ASPO5 ... biggR:R_ASPO5_1 ... deprecated:MNXR122987 ... deprecated:MNXR55084 ... deprecated:MNXR81766 ... metacyc.reaction:RXN-9772 ... metacycR:RXN-9772 ... rhea:30043 ... rhea:30044 ... rhea:30045 ... rhea:30046 ... rheaR:30043 ... rheaR:30044 ... rheaR:30045 ... rheaR:30046 ... seed.reaction:rxn08168 ... seed.reaction:rxn38507 ... seedR:rxn08168 ... seedR:rxn38507	1 MNXM1108206@MNXD1 + 1 MNXM737340@MNXD1 = 1 MNXM25@MNXD1 + 1 MNXM599@MNXD1
ASPO6	MNXR96094	rheaR:25876	bigg.reaction:ASPO6 ... bigg.reaction:ASPO6_1 ... bigg.reaction:R_ASPO6 ... bigg.reaction:R_ASPO6_1 ... biggR:ASPO6 ... biggR:ASPO6_1 ... biggR:R_ASPO6 ... biggR:R_ASPO6_1 ... deprecated:MNXR116002 ... deprecated:MNXR55085 ... deprecated:MNXR65813 ... deprecated:MNXR81767 ... kegg.reaction:R00481 ... keggR:R00481 ... metacyc.reaction:L-ASPARTATE-OXID-RXN ... metacycR:L-ASPARTATE-OXID-RXN ... rhea:25876 ... rhea:25877 ... rhea:25878 ... rhea:25879 ... rheaR:25876 ... rheaR:25877 ... rheaR:25878 ... rheaR:25879 ... seed.reaction:rxn00338 ... seed.reaction:rxn20003 ... seedR:rxn00338 ... seedR:rxn20003	1 MNXM1108206@MNXD1 + 1 MNXM735438@MNXD1 = 1 MNXM599@MNXD1 + 1 MNXM732620@MNXD1
ASPO7				
ASPT	MNXR96099	rheaR:16601	bigg.reaction:ASPT ... bigg.reaction:R_ASPT ... biggR:ASPT ... biggR:R_ASPT ... deprecated:MNXR81771 ... deprecated:MNXR869 ... kegg.reaction:R00490 ... keggR:R00490 ... metacyc.reaction:ASPARTASE-RXN ... metacycR:ASPARTASE-RXN ... rhea:16601 ... rhea:16602 ... rhea:16603 ... rhea:16604 ... rheaR:16601 ... rheaR:16602 ... rheaR:16603 ... rheaR:16604 ... sabiork.reaction:922 ... sabiorkR:922 ... seed.reaction:rxn00347 ... seed.reaction:rxn29994 ... seedR:rxn00347 ... seedR:rxn29994	1 MNXM1108206@MNXD1 = 1 MNXM729302@MNXD1 + 1 MNXM737340@MNXD1
ASPTA	MNXR192556	rheaR:21824	bigg.reaction:ASPATh ... bigg.reaction:ASPTA ... bigg.reaction:ASPTAm ... bigg.reaction:ASPTAp ... bigg.reaction:R_ASPATh ... bigg.reaction:R_ASPTA ... bigg.reaction:R_ASPTAm ... bigg.reaction:R_ASPTAp ... biggR:ASPATh ... biggR:ASPTA ... biggR:ASPTAm ... biggR:ASPTAp ... biggR:R_ASPATh ... biggR:R_ASPTA ... biggR:R_ASPTAm ... biggR:R_ASPTAp ... deprecated:MNXR180453 ... kegg.reaction:R00355 ... keggR:R00355 ... metacyc.reaction:ASPAMINOTRANS-RXN ... metacyc.reaction:RXN-13697 ... metacycR:ASPAMINOTRANS-RXN ... metacycR:RXN-13697 ... rhea:21824 ... rhea:21825 ... rhea:21826 ... rhea:21827 ... rheaR:21824 ... rheaR:21825 ... rheaR:21826 ... rheaR:21827 ... sabiork.reaction:825 ... sabiorkR:825 ... seed.reaction:rxn00260 ... seed.reaction:rxn27719 ... seed.reaction:rxn27720 ... seed.reaction:rxn30355 ... seedR:rxn00260 ... seedR:rxn27719 ... seedR:rxn27720 ... seedR:rxn30355	1 MNXM1108206@MNXD1 + 1 MNXM20@MNXD1 = 1 MNXM46@MNXD1 + 1 MNXM741173@MNXD1
ASPt2r	MNXR96106	seedR:rxn05217	bigg.reaction:ASPt2m ... bigg.reaction:ASPt2n ... bigg.reaction:ASPt2pp ... bigg.reaction:ASPt2r ... bigg.reaction:ASPt7 ... bigg.reaction:ASPth ... bigg.reaction:ASPtx ... bigg.reaction:R_ASPt2m ... bigg.reaction:R_ASPt2n ... bigg.reaction:R_ASPt2pp ... bigg.reaction:R_ASPt2r ... bigg.reaction:R_ASPt7 ... bigg.reaction:R_ASPth ... bigg.reaction:R_ASPtx ... biggR:ASPt2m ... biggR:ASPt2n ... biggR:ASPt2pp ... biggR:ASPt2r ... biggR:ASPt7 ... biggR:ASPth ... biggR:ASPtx ... biggR:R_ASPt2m ... biggR:R_ASPt2n ... biggR:R_ASPt2pp ... biggR:R_ASPt2r ... biggR:R_ASPt7 ... biggR:R_ASPth ... biggR:R_ASPtx ... seed.reaction:rxn05217 ... seed.reaction:rxn09781 ... seed.reaction:rxn09825 ... seed.reaction:rxn13233 ... seed.reaction:rxn34358 ... seed.reaction:rxn34456 ... seed.reaction:rxn39046 ... seedR:rxn05217 ... seedR:rxn09781 ... seedR:rxn09825 ... seedR:rxn13233 ... seedR:rxn34358 ... seedR:rxn34456 ... seedR:rxn39046	1 MNXM01@MNXD1 + 1 MNXM1108206@MNXD1 = 1 MNXM01@MNXD2 + 1 MNXM1108206@MNXD2
ATPPRT	MNXR153056	biggR:ATPPRT	bigg.reaction:ATPPRT ... bigg.reaction:R_ATPPRT ... biggR:ATPPRT ... biggR:R_ATPPRT ... deprecated:MNXR96132	1 MNXM1104453@MNXD1 + 3 MNXM1@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM11@MNXD1 + 1 MNXM728132@MNXD1
ATPS4				
BACCLi				
BCOAACT				
BDH	MNXR96232	rheaR:20521	bigg.reaction:BDH ... bigg.reaction:BDHm ... bigg.reaction:HBNOx ... bigg.reaction:R_BDH ... bigg.reaction:R_BDHm ... bigg.reaction:R_HBNOx ... biggR:BDH ... biggR:BDHm ... biggR:HBNOx ... biggR:R_BDH ... biggR:R_BDHm ... biggR:R_HBNOx ... deprecated:MNXR91428 ... deprecated:MNXR943 ... kegg.reaction:R01361 ... keggR:R01361 ... metacyc.reaction:3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN ... metacycR:3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN ... rhea:20521 ... rhea:20522 ... rhea:20523 ... rhea:20524 ... rheaR:20521 ... rheaR:20522 ... rheaR:20523 ... rheaR:20524 ... sabiork.reaction:1565 ... sabiorkR:1565 ... seed.reaction:rxn00992 ... seed.reaction:rxn27539 ... seed.reaction:rxn34633 ... seedR:rxn00992 ... seedR:rxn27539 ... seedR:rxn34633	1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM729595@MNXD1 = 1 MNXM1104965@MNXD1 + 1 MNXM8@MNXD1
BGLA	MNXR151542	keggR:R00306	bigg.reaction:BGLA ... bigg.reaction:BGLApp ... bigg.reaction:BG_CELLB ... bigg.reaction:R_BGLA ... bigg.reaction:R_BGLApp ... bigg.reaction:R_BG_CELLB ... biggR:BGLA ... biggR:BGLApp ... biggR:BG_CELLB ... biggR:R_BGLA ... biggR:R_BGLApp ... biggR:R_BG_CELLB ... deprecated:MNXR134210 ... deprecated:MNXR96241 ... kegg.reaction:R00306 ... keggR:R00306 ... seed.reaction:rxn00222 ... seed.reaction:rxn30251 ... seed.reaction:rxn32119 ... seedR:rxn00222 ... seedR:rxn30251 ... seedR:rxn32119	2 MNXM1137670@MNXD1 = 1 MNXM726888@MNXD1 + 1 WATER@MNXD1
BGLA1	MNXR151156	rheaR:10772	bigg.reaction:BGLA1 ... bigg.reaction:R_BGLA1 ... biggR:BGLA1 ... biggR:R_BGLA1 ... deprecated:MNXR115634 ... deprecated:MNXR190026 ... deprecated:MNXR190027 ... deprecated:MNXR96242 ... deprecated:MNXR96758 ... kegg.reaction:R00839 ... kegg.reaction:R06112 ... keggR:R00839 ... keggR:R06112 ... metacyc.reaction:6-PHOSPHO-BETA-GLUCOSIDASE-RXN ... metacycR:6-PHOSPHO-BETA-GLUCOSIDASE-RXN ... rhea:10772 ... rhea:10773 ... rhea:10774 ... rhea:10775 ... rheaR:10772 ... rheaR:10773 ... rheaR:10774 ... rheaR:10775 ... sabiork.reaction:13182 ... sabiorkR:13182 ... seed.reaction:rxn00608 ... seed.reaction:rxn47351 ... seedR:rxn00608 ... seedR:rxn47351	1 MNXM1105858@MNXD1 + 1 MNXM1137670@MNXD1 + 2 MNXM1@MNXD1 = 1 MNXM1107797@MNXD1 + 1 WATER@MNXD1
BGLAr				
BHBtp				
BPNT	MNXR190736	rheaR:10040	bigg.reaction:BPNT ... bigg.reaction:BPNT_1 ... bigg.reaction:BPNT_h ... bigg.reaction:R_BPNT ... bigg.reaction:R_BPNT_1 ... bigg.reaction:R_BPNT_h ... biggR:BPNT ... biggR:BPNT_1 ... biggR:BPNT_h ... biggR:R_BPNT ... biggR:R_BPNT_1 ... biggR:R_BPNT_h ... deprecated:MNXR190737 ... deprecated:MNXR96321 ... kegg.reaction:R00188 ... keggR:R00188 ... metacyc.reaction:325-BISPHOSPHATE-NUCLEOTIDASE-RXN ... metacycR:325-BISPHOSPHATE-NUCLEOTIDASE-RXN ... rhea:10040 ... rhea:10041 ... rhea:10042 ... rhea:10043 ... rheaR:10040 ... rheaR:10041 ... rheaR:10042 ... rheaR:10043 ... sabiork.reaction:736 ... sabiorkR:736 ... seed.reaction:rxn00137 ... seed.reaction:rxn11357 ... seed.reaction:rxn32810 ... seedR:rxn00137 ... seedR:rxn11357 ... seedR:rxn32810	1 MNXM1103458@MNXD1 + 1 WATER@MNXD1 = 1 MNXM728294@MNXD1 + 1 MNXM9@MNXD1
BTCOADH				
BTNCLi				
BTNabc				
BTS4	MNXR138149	seedR:rxn08180	bigg.reaction:BTS4 ... bigg.reaction:R_BTS4 ... biggR:BTS4 ... biggR:R_BTS4 ... deprecated:MNXR144614 ... deprecated:MNXR30816 ... seed.reaction:rxn08180 ... seedR:rxn08180	1 MNXM1020@MNXD1 + 1 MNXM1102072@MNXD1 + 1 MNXM1107418@MNXD1 = 1 MNXM1103313@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM304@MNXD1 + 1 MNXM738804@MNXD1
BUTKr	MNXR96349	rheaR:13585	bigg.reaction:BUTKr ... bigg.reaction:R_BUTKr ... biggR:BUTKr ... biggR:R_BUTKr ... deprecated:MNXR107122 ... kegg.reaction:R01688 ... keggR:R01688 ... metacyc.reaction:BUTYRATE-KINASE-RXN ... metacycR:BUTYRATE-KINASE-RXN ... rhea:13585 ... rhea:13586 ... rhea:13587 ... rhea:13588 ... rheaR:13585 ... rheaR:13586 ... rheaR:13587 ... rheaR:13588 ... sabiork.reaction:1808 ... sabiorkR:1808 ... seed.reaction:rxn01236 ... seedR:rxn01236	1 MNXM2105@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM458@MNXD1
BUTSO3abc				
BUTt2r	MNXR96353	seedR:rxn05683	bigg.reaction:BUTt2m ... bigg.reaction:BUTt2r ... bigg.reaction:BUTt2rpp ... bigg.reaction:R_BUTt2m ... bigg.reaction:R_BUTt2r ... bigg.reaction:R_BUTt2rpp ... biggR:BUTt2m ... biggR:BUTt2r ... biggR:BUTt2rpp ... biggR:R_BUTt2m ... biggR:R_BUTt2r ... biggR:R_BUTt2rpp ... deprecated:MNXR134978 ... deprecated:MNXR983 ... seed.reaction:rxn05683 ... seed.reaction:rxn08183 ... seedR:rxn05683 ... seedR:rxn08183	1 MNXM01@MNXD1 + 1 MNXM458@MNXD1 = 1 MNXM01@MNXD2 + 1 MNXM458@MNXD2
CAt4i				
CBIAT	MNXR190018	keggR:R07268	bigg.reaction:CBIAT ... bigg.reaction:R_CBIAT ... biggR:CBIAT ... biggR:R_CBIAT ... deprecated:MNXR149845 ... deprecated:MNXR190019 ... kegg.reaction:R07268 ... keggR:R07268 ... seed.reaction:rxn05029 ... seedR:rxn05029	1 MNXM1103715@MNXD1 + 1 MNXM332@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM729643@MNXD1
CBL1abc	MNXR190762	seedR:rxn08192	bigg.reaction:CBL1abc ... bigg.reaction:CBL1abcpp ... bigg.reaction:R_CBL1abc ... bigg.reaction:R_CBL1abcpp ... biggR:CBL1abc ... biggR:CBL1abcpp ... biggR:R_CBL1abc ... biggR:R_CBL1abcpp ... deprecated:MNXR190763 ... deprecated:MNXR96471 ... metacyc.reaction:ABC-5-RXN ... metacycR:ABC-5-RXN ... seed.reaction:rxn08192 ... seed.reaction:rxn10147 ... seedR:rxn08192 ... seedR:rxn10147	1 MNXM1104756@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1104756@MNXD2 + 1 MNXM3@MNXD1 + 1 WATER@MNXD1
CBL2abc	MNXR190764	seedR:rxn05515	bigg.reaction:CBL2abc ... bigg.reaction:R_CBL2abc ... biggR:CBL2abc ... biggR:R_CBL2abc ... deprecated:MNXR190765 ... deprecated:MNXR96474 ... seed.reaction:rxn05515 ... seedR:rxn05515	1 MNXM1104738@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1104738@MNXD2 + 1 MNXM3@MNXD1 + 1 WATER@MNXD1
CBPS	MNXR96485	rheaR:18633	bigg.reaction:CBPS ... bigg.reaction:CBPS_1 ... bigg.reaction:CBPSn ... bigg.reaction:HCGALm ... bigg.reaction:R_CBPS ... bigg.reaction:R_CBPS_1 ... bigg.reaction:R_CBPSn ... bigg.reaction:R_HCGALm ... biggR:CBPS ... biggR:CBPS_1 ... biggR:CBPSn ... biggR:HCGALm ... biggR:R_CBPS ... biggR:R_CBPS_1 ... biggR:R_CBPSn ... biggR:R_HCGALm ... deprecated:MNXR124538 ... deprecated:MNXR33037 ... deprecated:MNXR47225 ... deprecated:MNXR91120 ... kegg.reaction:R00575 ... keggR:R00575 ... metacyc.reaction:CARBPSYN-RXN ... metacycR:CARBPSYN-RXN ... rhea:18633 ... rhea:18634 ... rhea:18635 ... rhea:18636 ... rheaR:18633 ... rheaR:18634 ... rheaR:18635 ... rheaR:18636 ... sabiork.reaction:203 ... sabiorkR:203 ... seed.reaction:rxn00414 ... seed.reaction:rxn27743 ... seed.reaction:rxn30627 ... seed.reaction:rxn31216 ... seed.reaction:rxn38060 ... seedR:rxn00414 ... seedR:rxn27743 ... seedR:rxn30627 ... seedR:rxn31216 ... seedR:rxn38060	1 MNXM138@MNXD1 + 2 MNXM1@MNXD1 + 2 MNXM40333@MNXD1 + 1 MNXM741173@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM37@MNXD1 + 2 MNXM3@MNXD1 + 1 MNXM60@MNXD1 + 1 WATER@MNXD1
CD2abc1	MNXR96495	seedR:rxn05516	bigg.reaction:CD2abc1 ... bigg.reaction:CD2abcpp ... bigg.reaction:R_CD2abc1 ... bigg.reaction:R_CD2abcpp ... biggR:CD2abc1 ... biggR:CD2abcpp ... biggR:R_CD2abc1 ... biggR:R_CD2abcpp ... deprecated:MNXR1074 ... deprecated:MNXR134966 ... metacyc.reaction:3.6.3.3-RXN ... metacyc.reaction:RXN-21035 ... metacycR:3.6.3.3-RXN ... metacycR:RXN-21035 ... seed.reaction:rxn05516 ... seed.reaction:rxn08195 ... seed.reaction:rxn18898 ... seed.reaction:rxn44288 ... seedR:rxn05516 ... seedR:rxn08195 ... seedR:rxn18898 ... seedR:rxn44288	1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM733186@MNXD2 + 1 MNXM9@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM733186@MNXD1 + 1 WATER@MNXD1
