#query	mnx_id	reference	xrefs	name
Kt3r	MNXR100939	rheaR:29467	bigg.reaction:Kt3g ... bigg.reaction:Kt3pp ... bigg.reaction:Kt3r ... bigg.reaction:R_Kt3g ... bigg.reaction:R_Kt3pp ... bigg.reaction:R_Kt3r ... biggR:Kt3g ... biggR:Kt3pp ... biggR:Kt3r ... biggR:R_Kt3g ... biggR:R_Kt3pp ... biggR:R_Kt3r ... metacyc.reaction:TRANS-RXN-42 ... metacycR:TRANS-RXN-42 ... rhea:29467 ... rhea:29468 ... rhea:29469 ... rhea:29470 ... rheaR:29467 ... rheaR:29468 ... rheaR:29469 ... rheaR:29470 ... sabiork.reaction:14626#2 ... sabiorkR:14626#2 ... seed.reaction:rxn05596 ... seed.reaction:rxn08770 ... seedR:rxn05596 ... seedR:rxn08770	1 MNXM01@MNXD1 + 1 MNXM95@MNXD2 = 1 MNXM01@MNXD2 + 1 MNXM95@MNXD1
L2A6ODs				
LARGNAT				
LCTSt	MNXR188315	rheaR:28867	bigg.reaction:LCTSt ... bigg.reaction:LCTStpp ... bigg.reaction:R_LCTSt ... bigg.reaction:R_LCTStpp ... biggR:LCTSt ... biggR:LCTStpp ... biggR:R_LCTSt ... biggR:R_LCTStpp ... deprecated:MNXR101025 ... deprecated:MNXR123951 ... deprecated:MNXR188316 ... rhea:28867 ... rhea:28868 ... rhea:28869 ... rhea:28870 ... rheaR:28867 ... rheaR:28868 ... rheaR:28869 ... rheaR:28870	1 MNXM01@MNXD1 + 1 MNXM1104432@MNXD1 = 1 MNXM01@MNXD2 + 1 MNXM1104432@MNXD2
LCYSTabc	MNXR101033	seedR:rxn05599	bigg.reaction:LCYSTabc ... bigg.reaction:LCYSTabcpp ... bigg.reaction:R_LCYSTabc ... bigg.reaction:R_LCYSTabcpp ... biggR:LCYSTabc ... biggR:LCYSTabcpp ... biggR:R_LCYSTabc ... biggR:R_LCYSTabcpp ... deprecated:MNXR27800 ... seed.reaction:rxn05599 ... seedR:rxn05599	1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM713@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM713@MNXD2 + 1 WATER@MNXD1
LDH_D	MNXR101037	rheaR:16369	bigg.reaction:LDH_D ... bigg.reaction:LDHm ... bigg.reaction:R_LDH_D ... bigg.reaction:R_LDHm ... biggR:LDH_D ... biggR:LDHm ... biggR:R_LDH_D ... biggR:R_LDHm ... deprecated:MNXR3212 ... kegg.reaction:R00704 ... keggR:R00704 ... metacyc.reaction:DLACTDEHYDROGNAD-RXN ... metacycR:DLACTDEHYDROGNAD-RXN ... rhea:16369 ... rhea:16370 ... rhea:16371 ... rhea:16372 ... rheaR:16369 ... rheaR:16370 ... rheaR:16371 ... rheaR:16372 ... sabiork.reaction:155 ... sabiorkR:155 ... seed.reaction:rxn00500 ... seed.reaction:rxn34235 ... seedR:rxn00500 ... seedR:rxn34235	1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM23@MNXD1 = 1 MNXM731834@MNXD1 + 1 MNXM8@MNXD1
LDH_D2	MNXR101039	rheaR:29079	bigg.reaction:LDH_D2 ... bigg.reaction:R_LDH_D2 ... biggR:LDH_D2 ... biggR:R_LDH_D2 ... deprecated:MNXR69308 ... rhea:29079 ... rhea:29080 ... rhea:29081 ... rhea:29082 ... rheaR:29079 ... rheaR:29080 ... rheaR:29081 ... rheaR:29082 ... seed.reaction:rxn08783 ... seed.reaction:rxn36711 ... seed.reaction:rxn37594 ... seed.reaction:rxn37598 ... seed.reaction:rxn37677 ... seedR:rxn08783 ... seedR:rxn36711 ... seedR:rxn37594 ... seedR:rxn37598 ... seedR:rxn37677	1 MNXM191@MNXD1 + 1 MNXM23@MNXD1 = 1 MNXM232@MNXD1 + 1 MNXM731834@MNXD1
LDH_L	MNXR101040	rheaR:23444	bigg.reaction:LDH_L ... bigg.reaction:LDH_Lm ... bigg.reaction:LLDHh ... bigg.reaction:R_LDH_L ... bigg.reaction:R_LDH_Lm ... bigg.reaction:R_LLDHh ... bigg.reaction:R_r0173 ... bigg.reaction:r0173 ... biggR:LDH_L ... biggR:LDH_Lm ... biggR:LLDHh ... biggR:R_LDH_L ... biggR:R_LDH_Lm ... biggR:R_LLDHh ... biggR:R_r0173 ... biggR:r0173 ... deprecated:MNXR3215 ... deprecated:MNXR91097 ... kegg.reaction:R00703 ... keggR:R00703 ... metacyc.reaction:L-LACTATE-DEHYDROGENASE-RXN ... metacycR:L-LACTATE-DEHYDROGENASE-RXN ... rhea:23444 ... rhea:23445 ... rhea:23446 ... rhea:23447 ... rheaR:23444 ... rheaR:23445 ... rheaR:23446 ... rheaR:23447 ... sabiork.reaction:61 ... sabiorkR:61 ... seed.reaction:rxn00499 ... seed.reaction:rxn34239 ... seed.reaction:rxn34240 ... seedR:rxn00499 ... seedR:rxn34239 ... seedR:rxn34240	1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM23@MNXD1 = 1 MNXM731835@MNXD1 + 1 MNXM8@MNXD1
LEUO				
LEUTA	MNXR192685	biggR:BCTA_glu_h	bigg.reaction:BCTA_glu_h ... bigg.reaction:LEUTA ... bigg.reaction:LEUTAi ... bigg.reaction:LEUTAm ... bigg.reaction:R_BCTA_glu_h ... bigg.reaction:R_LEUTA ... bigg.reaction:R_LEUTAi ... bigg.reaction:R_LEUTAm ... biggR:BCTA_glu_h ... biggR:LEUTA ... biggR:LEUTAi ... biggR:LEUTAm ... biggR:R_BCTA_glu_h ... biggR:R_LEUTA ... biggR:R_LEUTAi ... biggR:R_LEUTAm ... deprecated:MNXR96229	1 MNXM1106762@MNXD1 + 1 MNXM20@MNXD1 = 1 MNXM404@MNXD1 + 1 MNXM741173@MNXD1
LEU_ST				
LEUt2r	MNXR191135	biggR:LEUth	bigg.reaction:LEUt2r ... bigg.reaction:LEUt2rpp ... bigg.reaction:LEUt7 ... bigg.reaction:LEUth ... bigg.reaction:LEUtm ... bigg.reaction:R_LEUt2r ... bigg.reaction:R_LEUt2rpp ... bigg.reaction:R_LEUt7 ... bigg.reaction:R_LEUth ... bigg.reaction:R_LEUtm ... biggR:LEUt2r ... biggR:LEUt2rpp ... biggR:LEUt7 ... biggR:LEUth ... biggR:LEUtm ... biggR:R_LEUt2r ... biggR:R_LEUt2rpp ... biggR:R_LEUt7 ... biggR:R_LEUth ... biggR:R_LEUtm ... deprecated:MNXR101055	1 MNXM01@MNXD1 + 1 MNXM1106762@MNXD1 = 1 MNXM01@MNXD2 + 1 MNXM1106762@MNXD2
LGTHL	MNXR100355	rheaR:19069	bigg.reaction:GLYCS_I ... bigg.reaction:GLYOX_1 ... bigg.reaction:LGTHL ... bigg.reaction:LGTHLc ... bigg.reaction:R_GLYCS_I ... bigg.reaction:R_GLYOX_1 ... bigg.reaction:R_LGTHL ... bigg.reaction:R_LGTHLc ... biggR:GLYCS_I ... biggR:GLYOX_1 ... biggR:LGTHL ... biggR:LGTHLc ... biggR:R_GLYCS_I ... biggR:R_GLYOX_1 ... biggR:R_LGTHL ... biggR:R_LGTHLc ... deprecated:MNXR157859 ... deprecated:MNXR3231 ... deprecated:MNXR83040 ... kegg.reaction:R02530 ... keggR:R02530 ... metacyc.reaction:GLYOXI-RXN ... metacycR:GLYOXI-RXN ... rhea:19069 ... rhea:19070 ... rhea:19071 ... rhea:19072 ... rheaR:19069 ... rheaR:19070 ... rheaR:19071 ... rheaR:19072 ... sabiork.reaction:177 ... sabiorkR:177 ... seed.reaction:rxn01834 ... seed.reaction:rxn33394 ... seed.reaction:rxn38131 ... seed.reaction:rxn38132 ... seedR:rxn01834 ... seedR:rxn33394 ... seedR:rxn38131 ... seedR:rxn38132	1 MNXM1093274@MNXD1 = 1 MNXM310@MNXD1 + 1 MNXM490899@MNXD1
LPLIPAL1A120				
LPLIPAL1A140				
LPLIPAL1A141				
LPLIPAL1A160				
LPLIPAL1A161				
LPLIPAL1A180				
LPLIPAL1A181				
LPLIPAL1E120				
LPLIPAL1E140				
LPLIPAL1E141				
LPLIPAL1E160				
LPLIPAL1E161				
LPLIPAL1E180				
LPLIPAL1E181				
LPLIPAL1G120				
LPLIPAL1G140				
LPLIPAL1G141				
LPLIPAL1G160				
LPLIPAL1G161				
LPLIPAL1G180				
LPLIPAL1G181				
LPLIPAL2A120	MNXR101162	seedR:rxn08817	bigg.reaction:LPLIPAL2A120 ... bigg.reaction:R_LPLIPAL2A120 ... biggR:LPLIPAL2A120 ... biggR:R_LPLIPAL2A120 ... deprecated:MNXR135861 ... deprecated:MNXR3290 ... seed.reaction:rxn08817 ... seedR:rxn08817	1 MNXM402@MNXD1 + 1 MNXM66@MNXD1 = 1 MNXM5461@MNXD1 + 1 WATER@MNXD1
LPLIPAL2A140	MNXR101163	seedR:rxn08818	bigg.reaction:LPLIPAL2A140 ... bigg.reaction:R_LPLIPAL2A140 ... biggR:LPLIPAL2A140 ... biggR:R_LPLIPAL2A140 ... deprecated:MNXR135862 ... deprecated:MNXR3291 ... seed.reaction:rxn08818 ... seedR:rxn08818	1 MNXM314@MNXD1 + 1 MNXM66@MNXD1 = 1 MNXM5491@MNXD1 + 1 WATER@MNXD1
LPLIPAL2A141	MNXR101164	biggR:LPLIPAL2A141	bigg.reaction:LPLIPAL2A141 ... bigg.reaction:R_LPLIPAL2A141 ... biggR:LPLIPAL2A141 ... biggR:R_LPLIPAL2A141 ... deprecated:MNXR50977	1 MNXM1107981@MNXD1 + 1 MNXM66@MNXD1 = 1 MNXM5490@MNXD1 + 1 WATER@MNXD1
LPLIPAL2A160	MNXR101165	seedR:rxn08820	bigg.reaction:LPLIPAL2A160 ... bigg.reaction:R_LPLIPAL2A160 ... biggR:LPLIPAL2A160 ... biggR:R_LPLIPAL2A160 ... deprecated:MNXR3293 ... deprecated:MNXR69350 ... deprecated:MNXR83224 ... seed.reaction:rxn08820 ... seedR:rxn08820	1 MNXM108@MNXD1 + 3 MNXM1@MNXD1 + 1 MNXM66@MNXD1 = 1 MNXM5465@MNXD1 + 1 WATER@MNXD1
