PROD2	MNXR192607	keggR:R10507	bigg.reaction:PROD2 ... bigg.reaction:PROD2m ... bigg.reaction:R_PROD2 ... bigg.reaction:R_PROD2m ... biggR:PROD2 ... biggR:PROD2m ... biggR:R_PROD2 ... biggR:R_PROD2m ... deprecated:MNXR189822 ... deprecated:MNXR189823 ... kegg.reaction:R10507 ... keggR:R10507	1 MNXM1105060@MNXD1 + 1 MNXM1105762@MNXD1 + 3 MNXM1@MNXD1 = 1 MNXM1105936@MNXD1 + 1 MNXM114@MNXD1
PROD3	MNXR137689	seedR:rxn13741	bigg.reaction:PROD3 ... bigg.reaction:R_PROD3 ... biggR:PROD3 ... biggR:R_PROD3 ... deprecated:MNXR67934 ... deprecated:MNXR81138 ... seed.reaction:rxn13741 ... seedR:rxn13741	1 MNXM1105060@MNXD1 + 1 MNXM191@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM114@MNXD1 + 1 MNXM232@MNXD1
PROLR				
PRO_DR				
PROabc	MNXR103210	seedR:rxn05165	bigg.reaction:PROabc ... bigg.reaction:PROabcpp ... bigg.reaction:R_PROabc ... bigg.reaction:R_PROabcpp ... biggR:PROabc ... biggR:PROabcpp ... biggR:R_PROabc ... biggR:R_PROabcpp ... metacyc.reaction:ABC-26-RXN ... metacycR:ABC-26-RXN ... seed.reaction:rxn05165 ... seed.reaction:rxn09187 ... seedR:rxn05165 ... seedR:rxn09187	1 MNXM114@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM114@MNXD2 + 1 MNXM3@MNXD1 + 1 WATER@MNXD1
PRPPS	MNXR189826	rheaR:15609	bigg.reaction:PRPPS ... bigg.reaction:PRPPSig ... bigg.reaction:RPDPK ... bigg.reaction:R_PRPPS ... bigg.reaction:R_PRPPSig ... bigg.reaction:R_RPDPK ... biggR:PRPPS ... biggR:PRPPSig ... biggR:RPDPK ... biggR:R_PRPPS ... biggR:R_PRPPSig ... biggR:R_RPDPK ... deprecated:MNXR146143 ... deprecated:MNXR189827 ... kegg.reaction:R01049 ... keggR:R01049 ... rhea:15609 ... rhea:15610 ... rhea:15611 ... rhea:15612 ... rheaR:15609 ... rheaR:15610 ... rheaR:15611 ... rheaR:15612 ... seed.reaction:rxn00770 ... seed.reaction:rxn15108 ... seed.reaction:rxn33995 ... seed.reaction:rxn35356 ... seed.reaction:rxn38273 ... seedR:rxn00770 ... seedR:rxn15108 ... seedR:rxn33995 ... seedR:rxn35356 ... seedR:rxn38273	1 MNXM1104056@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM1104453@MNXD1 + 3 MNXM1@MNXD1 + 1 MNXM728294@MNXD1
PSCVT	MNXR103226	rheaR:21256	bigg.reaction:PSCIT ... bigg.reaction:PSCVT ... bigg.reaction:PSCVT_1 ... bigg.reaction:R_PSCIT ... bigg.reaction:R_PSCVT ... bigg.reaction:R_PSCVT_1 ... biggR:PSCIT ... biggR:PSCVT ... biggR:PSCVT_1 ... biggR:R_PSCIT ... biggR:R_PSCVT ... biggR:R_PSCVT_1 ... deprecated:MNXR125554 ... deprecated:MNXR4464 ... deprecated:MNXR91693 ... kegg.reaction:R03460 ... keggR:R03460 ... metacyc.reaction:2.5.1.19-RXN ... metacycR:2.5.1.19-RXN ... rhea:21256 ... rhea:21257 ... rhea:21258 ... rhea:21259 ... rheaR:21256 ... rheaR:21257 ... rheaR:21258 ... rheaR:21259 ... sabiork.reaction:3254 ... sabiorkR:3254 ... seed.reaction:rxn02476 ... seed.reaction:rxn33166 ... seedR:rxn02476 ... seedR:rxn33166	1 MNXM1265@MNXD1 + 1 MNXM73@MNXD1 = 1 MNXM1365@MNXD1 + 1 MNXM9@MNXD1
PSD120	MNXR103229	biggR:PSD120	bigg.reaction:PSD120 ... bigg.reaction:R_PSD120 ... biggR:PSD120 ... biggR:R_PSD120 ... deprecated:MNXR4465	1 MNXM13@MNXD1 + 1 MNXM733471@MNXD1 = 2 MNXM1@MNXD1 + 1 MNXM7659@MNXD1
PSD140	MNXR103230	biggR:PSD140	bigg.reaction:PSD140 ... bigg.reaction:R_PSD140 ... biggR:PSD140 ... biggR:R_PSD140 ... deprecated:MNXR4466 ... deprecated:MNXR84035	1 MNXM13@MNXD1 + 1 MNXM733473@MNXD1 = 2 MNXM1@MNXD1 + 1 MNXM7665@MNXD1
PSD160	MNXR146144	biggR:PSD160	bigg.reaction:PSD160 ... bigg.reaction:R_PSD160 ... biggR:PSD160 ... biggR:R_PSD160 ... deprecated:MNXR103232	1 MNXM13@MNXD1 + 1 MNXM32178@MNXD1 = 2 MNXM1@MNXD1 + 1 MNXM734047@MNXD1
PSD180	MNXR146146	biggR:PSD180	bigg.reaction:PSD180 ... bigg.reaction:R_PSD180 ... biggR:PSD180 ... biggR:R_PSD180 ... deprecated:MNXR103234	1 MNXM13@MNXD1 + 1 MNXM733922@MNXD1 = 2 MNXM1@MNXD1 + 1 MNXM740000@MNXD1
PSDAI17				
PSDI17				
PSERT	MNXR162393	rheaR:14329	bigg.reaction:PSAT ... bigg.reaction:PSAT_m ... bigg.reaction:PSERT ... bigg.reaction:PSTA ... bigg.reaction:R_PSAT ... bigg.reaction:R_PSAT_m ... bigg.reaction:R_PSERT ... bigg.reaction:R_PSTA ... biggR:PSAT ... biggR:PSAT_m ... biggR:PSERT ... biggR:PSTA ... biggR:R_PSAT ... biggR:R_PSAT_m ... biggR:R_PSERT ... biggR:R_PSTA ... deprecated:MNXR191167 ... deprecated:MNXR191168 ... kegg.reaction:R04173 ... keggR:R04173 ... metacyc.reaction:PSERTRANSAM-RXN ... metacycR:PSERTRANSAM-RXN ... rhea:14329 ... rhea:14330 ... rhea:14331 ... rhea:14332 ... rheaR:14329 ... rheaR:14330 ... rheaR:14331 ... rheaR:14332 ... sabiork.reaction:3893 ... sabiorkR:3893 ... seed.reaction:rxn02914 ... seed.reaction:rxn20630 ... seedR:rxn02914 ... seedR:rxn20630	1 MNXM1094062@MNXD1 + 1 MNXM20@MNXD1 = 1 MNXM541@MNXD1 + 1 MNXM741173@MNXD1
PSP_L	MNXR162386	rheaR:21208	bigg.reaction:PSP ... bigg.reaction:PSP_1 ... bigg.reaction:PSP_L ... bigg.reaction:PSP_L_1 ... bigg.reaction:PSP_Lpp ... bigg.reaction:PSP_m ... bigg.reaction:R_PSP ... bigg.reaction:R_PSP_1 ... bigg.reaction:R_PSP_L ... bigg.reaction:R_PSP_L_1 ... bigg.reaction:R_PSP_Lpp ... bigg.reaction:R_PSP_m ... biggR:PSP ... biggR:PSP_1 ... biggR:PSP_L ... biggR:PSP_L_1 ... biggR:PSP_Lpp ... biggR:PSP_m ... biggR:R_PSP ... biggR:R_PSP_1 ... biggR:R_PSP_L ... biggR:R_PSP_L_1 ... biggR:R_PSP_Lpp ... biggR:R_PSP_m ... deprecated:MNXR191173 ... deprecated:MNXR191174 ... kegg.reaction:R00582 ... keggR:R00582 ... metacyc.reaction:RXN0-5114 ... metacycR:RXN0-5114 ... rhea:21208 ... rhea:21209 ... rhea:21210 ... rhea:21211 ... rheaR:21208 ... rheaR:21209 ... rheaR:21210 ... rheaR:21211 ... sabiork.reaction:10330 ... sabiork.reaction:983 ... sabiorkR:10330 ... sabiorkR:983 ... seed.reaction:rxn00420 ... seed.reaction:rxn26100 ... seed.reaction:rxn29975 ... seed.reaction:rxn30983 ... seedR:rxn00420 ... seedR:rxn26100 ... seedR:rxn29975 ... seedR:rxn30983	1 MNXM1094062@MNXD1 + 1 WATER@MNXD1 = 1 MNXM737787@MNXD1 + 1 MNXM9@MNXD1
PSSA120	MNXR103266	biggR:PSSA120	bigg.reaction:PSSA120 ... bigg.reaction:R_PSSA120 ... biggR:PSSA120 ... biggR:R_PSSA120 ... deprecated:MNXR4487	1 MNXM1103302@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM7659@MNXD1 = 1 MNXM4507@MNXD1 + 1 MNXM737787@MNXD1
PSSA140	MNXR103267	biggR:PSSA140	bigg.reaction:PSSA140 ... bigg.reaction:R_PSSA140 ... biggR:PSSA140 ... biggR:R_PSSA140 ... deprecated:MNXR4488	1 MNXM1103302@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM7665@MNXD1 = 1 MNXM736328@MNXD1 + 1 MNXM737787@MNXD1
PSSA160	MNXR146159	biggR:PSSA160	bigg.reaction:PSSA160 ... bigg.reaction:R_PSSA160 ... biggR:PSSA160 ... biggR:R_PSSA160 ... deprecated:MNXR103269	1 MNXM1103302@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM734047@MNXD1 = 1 MNXM1104403@MNXD1 + 1 MNXM737787@MNXD1
PSSA180	MNXR146161	biggR:PSSA180	bigg.reaction:PSSA180 ... bigg.reaction:R_PSSA180 ... biggR:PSSA180 ... biggR:R_PSSA180 ... deprecated:MNXR103271	1 MNXM1103302@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM740000@MNXD1 = 1 MNXM736453@MNXD1 + 1 MNXM737787@MNXD1
PSSAAI17				
PSSAI17				
PTA2	MNXR188623	rheaR:28046	bigg.reaction:PCPPTh ... bigg.reaction:PCPPTm ... bigg.reaction:PTA2 ... bigg.reaction:R_PCPPTh ... bigg.reaction:R_PCPPTm ... bigg.reaction:R_PTA2 ... biggR:PCPPTh ... biggR:PCPPTm ... biggR:PTA2 ... biggR:R_PCPPTh ... biggR:R_PCPPTm ... biggR:R_PTA2 ... deprecated:MNXR102416 ... deprecated:MNXR188624 ... kegg.reaction:R00921 ... keggR:R00921 ... metacyc.reaction:PTAALT-RXN ... metacycR:PTAALT-RXN ... rhea:28046 ... rhea:28047 ... rhea:28048 ... rhea:28049 ... rheaR:28046 ... rheaR:28047 ... rheaR:28048 ... rheaR:28049 ... seed.reaction:rxn00670 ... seed.reaction:rxn28106 ... seed.reaction:rxn28107 ... seedR:rxn00670 ... seedR:rxn28106 ... seedR:rxn28107	1 MNXM1106156@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1499@MNXD1 + 1 MNXM727276@MNXD1
PTAr	MNXR188714	rheaR:19521	bigg.reaction:PTAr ... bigg.reaction:PTArh ... bigg.reaction:PTArm ... bigg.reaction:R_PTAr ... bigg.reaction:R_PTArh ... bigg.reaction:R_PTArm ... biggR:PTAr ... biggR:PTArh ... biggR:PTArm ... biggR:R_PTAr ... biggR:R_PTArh ... biggR:R_PTArm ... deprecated:MNXR103319 ... deprecated:MNXR188715 ... kegg.reaction:R00230 ... keggR:R00230 ... metacyc.reaction:PHOSACETYLTRANS-RXN ... metacycR:PHOSACETYLTRANS-RXN ... rhea:19521 ... rhea:19522 ... rhea:19523 ... rhea:19524 ... rheaR:19521 ... rheaR:19522 ... rheaR:19523 ... rheaR:19524 ... sabiork.reaction:72 ... sabiorkR:72 ... seed.reaction:rxn00173 ... seed.reaction:rxn20541 ... seed.reaction:rxn28067 ... seed.reaction:rxn28068 ... seed.reaction:rxn34298 ... seedR:rxn00173 ... seedR:rxn20541 ... seedR:rxn28067 ... seedR:rxn28068 ... seedR:rxn34298	1 MNXM1104266@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM280@MNXD1 + 1 MNXM727276@MNXD1
PTPAT				
PTRCabc	MNXR103338	seedR:rxn05163	bigg.reaction:PTRCabc ... bigg.reaction:PTRCabcpp ... bigg.reaction:R_PTRCabc ... bigg.reaction:R_PTRCabcpp ... biggR:PTRCabc ... biggR:PTRCabcpp ... biggR:R_PTRCabc ... biggR:R_PTRCabcpp ... deprecated:MNXR29076 ... metacyc.reaction:ABC-25-RXN ... metacycR:ABC-25-RXN ... seed.reaction:rxn05163 ... seed.reaction:rxn09213 ... seed.reaction:rxn11263 ... seedR:rxn05163 ... seedR:rxn09213 ... seedR:rxn11263	1 MNXM118@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM118@MNXD2 + 1 MNXM3@MNXD1 + 1 WATER@MNXD1
PUDPDGT				
PUDPMGT				
PUNP1	MNXR133777	rheaR:27642	bigg.reaction:PUNP1 ... bigg.reaction:PUNP1_1 ... bigg.reaction:PUNP1m ... bigg.reaction:R_PUNP1 ... bigg.reaction:R_PUNP1_1 ... bigg.reaction:R_PUNP1m ... biggR:PUNP1 ... biggR:PUNP1_1 ... biggR:PUNP1m ... biggR:R_PUNP1 ... biggR:R_PUNP1_1 ... biggR:R_PUNP1m ... deprecated:MNXR188724 ... deprecated:MNXR188725 ... kegg.reaction:R01561 ... keggR:R01561 ... metacyc.reaction:ADENPHOSPHOR-RXN ... metacycR:ADENPHOSPHOR-RXN ... rhea:27642 ... rhea:27643 ... rhea:27644 ... rhea:27645 ... rheaR:27642 ... rheaR:27643 ... rheaR:27644 ... rheaR:27645 ... sabiork.reaction:133 ... sabiork.reaction:8825 ... sabiorkR:133 ... sabiorkR:8825 ... seed.reaction:rxn01138 ... seed.reaction:rxn30188 ... seedR:rxn01138 ... seedR:rxn30188	1 MNXM1103205@MNXD1 + 1 MNXM168@MNXD1 = 1 MNXM1105760@MNXD1 + 1 MNXM9@MNXD1
PUNP2	MNXR146171	rheaR:27742	bigg.reaction:PUNP2 ... bigg.reaction:PUNP2_1 ... bigg.reaction:R_PUNP2 ... bigg.reaction:R_PUNP2_1 ... biggR:PUNP2 ... biggR:PUNP2_1 ... biggR:R_PUNP2 ... biggR:R_PUNP2_1 ... deprecated:MNXR103344 ... deprecated:MNXR146172 ... deprecated:MNXR146173 ... kegg.reaction:R02557 ... keggR:R02557 ... metacyc.reaction:DEOXYADENPHOSPHOR-RXN ... metacycR:DEOXYADENPHOSPHOR-RXN ... rhea:27742 ... rhea:27743 ... rhea:27744 ... rhea:27745 ... rheaR:27742 ... rheaR:27743 ... rheaR:27744 ... rheaR:27745 ... sabiork.reaction:342 ... sabiorkR:342 ... seed.reaction:rxn01859 ... seed.reaction:rxn19453 ... seedR:rxn01859 ... seedR:rxn19453	1 MNXM1108138@MNXD1 + 1 MNXM168@MNXD1 = 1 MNXM625@MNXD1 + 1 MNXM9@MNXD1
PUNP3	MNXR146175	rheaR:13233	bigg.reaction:PUNP3 ... bigg.reaction:PUNP3_1 ... bigg.reaction:PUNP3m ... bigg.reaction:R_PUNP3 ... bigg.reaction:R_PUNP3_1 ... bigg.reaction:R_PUNP3m ... biggR:PUNP3 ... biggR:PUNP3_1 ... biggR:PUNP3m ... biggR:R_PUNP3 ... biggR:R_PUNP3_1 ... biggR:R_PUNP3m ... deprecated:MNXR103345 ... deprecated:MNXR189830 ... deprecated:MNXR189831 ... kegg.reaction:R02147 ... keggR:R02147 ... metacyc.reaction:RXN0-5199 ... metacycR:RXN0-5199 ... rhea:13233 ... rhea:13234 ... rhea:13235 ... rhea:13236 ... rheaR:13233 ... rheaR:13234 ... rheaR:13235 ... rheaR:13236 ... sabiork.reaction:187 ... sabiorkR:187 ... seed.reaction:rxn01548 ... seed.reaction:rxn30189 ... seedR:rxn01548 ... seedR:rxn30189	1 MNXM1103205@MNXD1 + 1 MNXM733114@MNXD1 = 1 MNXM1103400@MNXD1 + 1 MNXM9@MNXD1
PUNP4	MNXR146176	rheaR:27738	bigg.reaction:PUNP4 ... bigg.reaction:PUNP4_1 ... bigg.reaction:R_PUNP4 ... bigg.reaction:R_PUNP4_1 ... biggR:PUNP4 ... biggR:PUNP4_1 ... biggR:R_PUNP4 ... biggR:R_PUNP4_1 ... deprecated:MNXR103346 ... deprecated:MNXR146177 ... deprecated:MNXR146178 ... deprecated:MNXR146179 ... deprecated:MNXR175398 ... kegg.reaction:R01969 ... keggR:R01969 ... metacyc.reaction:DEOXYGUANPHOSPHOR-RXN ... metacycR:DEOXYGUANPHOSPHOR-RXN ... rhea:27738 ... rhea:27739 ... rhea:27740 ... rhea:27741 ... rheaR:27738 ... rheaR:27739 ... rheaR:27740 ... rheaR:27741 ... sabiork.reaction:360 ... sabiorkR:360 ... seed.reaction:rxn01446 ... seed.reaction:rxn19455 ... seed.reaction:rxn32586 ... seed.reaction:rxn32611 ... seedR:rxn01446 ... seedR:rxn19455 ... seedR:rxn32586 ... seedR:rxn32611	1 MNXM1108138@MNXD1 + 1 MNXM733114@MNXD1 = 1 MNXM647@MNXD1 + 1 MNXM9@MNXD1
PUNP5	MNXR132656	rheaR:27646	bigg.reaction:PUNP5 ... bigg.reaction:PUNP5_1 ... bigg.reaction:R_PUNP5 ... bigg.reaction:R_PUNP5_1 ... biggR:PUNP5 ... biggR:PUNP5_1 ... biggR:R_PUNP5 ... biggR:R_PUNP5_1 ... deprecated:MNXR146181 ... deprecated:MNXR189832 ... deprecated:MNXR189833 ... kegg.reaction:R01863 ... keggR:R01863 ... metacyc.reaction:INOPHOSPHOR-RXN ... metacycR:INOPHOSPHOR-RXN ... rhea:27646 ... rhea:27647 ... rhea:27648 ... rhea:27649 ... rheaR:27646 ... rheaR:27647 ... rheaR:27648 ... rheaR:27649 ... sabiork.reaction:125 ... sabiork.reaction:1933 ... sabiorkR:125 ... sabiorkR:1933 ... seed.reaction:rxn01358 ... seedR:rxn01358	1 MNXM1103205@MNXD1 + 1 MNXM732487@MNXD1 = 1 MNXM1103335@MNXD1 + 1 MNXM9@MNXD1
PUNP6	MNXR146182	rheaR:27750	bigg.reaction:PUNP6 ... bigg.reaction:PUNP6_1 ... bigg.reaction:R_PUNP6 ... bigg.reaction:R_PUNP6_1 ... biggR:PUNP6 ... biggR:PUNP6_1 ... biggR:R_PUNP6 ... biggR:R_PUNP6_1 ... deprecated:MNXR103348 ... deprecated:MNXR146183 ... deprecated:MNXR146184 ... deprecated:MNXR146185 ... deprecated:MNXR175399 ... kegg.reaction:R02748 ... keggR:R02748 ... metacyc.reaction:DEOXYINOPHOSPHOR-RXN ... metacycR:DEOXYINOPHOSPHOR-RXN ... rhea:27750 ... rhea:27751 ... rhea:27752 ... rhea:27753 ... rheaR:27750 ... rheaR:27751 ... rheaR:27752 ... rheaR:27753 ... sabiork.reaction:348 ... sabiorkR:348 ... seed.reaction:rxn01985 ... seed.reaction:rxn19457 ... seed.reaction:rxn32501 ... seed.reaction:rxn32504 ... seedR:rxn01985 ... seedR:rxn19457 ... seedR:rxn32501 ... seedR:rxn32504	1 MNXM1108138@MNXD1 + 1 MNXM732487@MNXD1 = 1 MNXM935@MNXD1 + 1 MNXM9@MNXD1
PUNP7	MNXR188726	rheaR:27638	bigg.reaction:PUNP7 ... bigg.reaction:PUNP7_1 ... bigg.reaction:R_PUNP7 ... bigg.reaction:R_PUNP7_1 ... biggR:PUNP7 ... biggR:PUNP7_1 ... biggR:R_PUNP7 ... biggR:R_PUNP7_1 ... deprecated:MNXR103349 ... deprecated:MNXR188727 ... kegg.reaction:R02297 ... keggR:R02297 ... metacyc.reaction:XANTHOSINEPHOSPHORY-RXN ... metacycR:XANTHOSINEPHOSPHORY-RXN ... rhea:27638 ... rhea:27639 ... rhea:27640 ... rhea:27641 ... rheaR:27638 ... rheaR:27639 ... rheaR:27640 ... rheaR:27641 ... seed.reaction:rxn01649 ... seed.reaction:rxn33382 ... seedR:rxn01649 ... seedR:rxn33382	1 MNXM1103205@MNXD1 + 1 MNXM174@MNXD1 = 1 MNXM1103769@MNXD1 + 1 MNXM9@MNXD1
PYDAMK	MNXR103357	rheaR:25104	bigg.reaction:ATPX5P ... bigg.reaction:PYDAMK ... bigg.reaction:R_ATPX5P ... bigg.reaction:R_PYDAMK ... biggR:ATPX5P ... biggR:PYDAMK ... biggR:R_ATPX5P ... biggR:R_PYDAMK ... deprecated:MNXR4534 ... kegg.reaction:R02493 ... keggR:R02493 ... metacyc.reaction:PYRAMKIN-RXN ... metacycR:PYRAMKIN-RXN ... rhea:25104 ... rhea:25105 ... rhea:25106 ... rhea:25107 ... rheaR:25104 ... rheaR:25105 ... rheaR:25106 ... rheaR:25107 ... seed.reaction:rxn01807 ... seed.reaction:rxn38694 ... seedR:rxn01807 ... seedR:rxn38694	1 MNXM1@MNXD1 + 1 MNXM366@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM548@MNXD1
PYDXK	MNXR103361	rheaR:10224	bigg.reaction:PYDXK ... bigg.reaction:PYDXK_1 ... bigg.reaction:R_PYDXK ... bigg.reaction:R_PYDXK_1 ... biggR:PYDXK ... biggR:PYDXK_1 ... biggR:R_PYDXK ... biggR:R_PYDXK_1 ... deprecated:MNXR4538 ... kegg.reaction:R00174 ... keggR:R00174 ... metacyc.reaction:PYRIDOXKIN-RXN ... metacycR:PYRIDOXKIN-RXN ... rhea:10224 ... rhea:10225 ... rhea:10226 ... rhea:10227 ... rheaR:10224 ... rheaR:10225 ... rheaR:10226 ... rheaR:10227 ... sabiork.reaction:729 ... sabiorkR:729 ... seed.reaction:rxn00124 ... seed.reaction:rxn38691 ... seedR:rxn00124 ... seedR:rxn38691	1 MNXM161@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM311@MNXD1 + 1 MNXM3@MNXD1
PYDXNK	MNXR103362	rheaR:25108	bigg.reaction:PYDXNK ... bigg.reaction:R_PYDXNK ... biggR:PYDXNK ... biggR:R_PYDXNK ... deprecated:MNXR4539 ... kegg.reaction:R01909 ... keggR:R01909 ... metacyc.reaction:PNKIN-RXN ... metacycR:PNKIN-RXN ... rhea:25108 ... rhea:25109 ... rhea:25110 ... rhea:25111 ... rheaR:25108 ... rheaR:25109 ... rheaR:25110 ... rheaR:25111 ... sabiork.reaction:1963 ... sabiorkR:1963 ... seed.reaction:rxn01396 ... seed.reaction:rxn38692 ... seedR:rxn01396 ... seedR:rxn38692	1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM454@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM419@MNXD1
PYDXNtr	MNXR103364	rheaR:28470	bigg.reaction:EX_pydxn_e ... bigg.reaction:PYDXNtex ... bigg.reaction:PYDXNtpp ... bigg.reaction:PYDXNtr ... bigg.reaction:R_EX_pydxn_e ... bigg.reaction:R_PYDXNtex ... bigg.reaction:R_PYDXNtpp ... bigg.reaction:R_PYDXNtr ... bigg.reaction:R_SK_pydxn_c ... bigg.reaction:SK_pydxn_c ... biggR:EX_pydxn_e ... biggR:PYDXNtex ... biggR:PYDXNtpp ... biggR:PYDXNtr ... biggR:R_EX_pydxn_e ... biggR:R_PYDXNtex ... biggR:R_PYDXNtpp ... biggR:R_PYDXNtr ... biggR:R_SK_pydxn_c ... biggR:SK_pydxn_c ... deprecated:MNXR4541 ... deprecated:MNXR98894 ... metacyc.reaction:TRANS-RXN0-205 ... metacycR:TRANS-RXN0-205 ... rhea:28470 ... rhea:28471 ... rhea:28472 ... rhea:28473 ... rheaR:28470 ... rheaR:28471 ... rheaR:28472 ... rheaR:28473 ... seed.reaction:rxn13097 ... seed.reaction:rxn29112 ... seed.reaction:rxn32339 ... seedR:rxn13097 ... seedR:rxn29112 ... seedR:rxn32339	1 MNXM419@MNXD1 = 1 MNXM419@MNXD2
PYDXtr	MNXR103370	rheaR:28462	bigg.reaction:EX_pydx_e ... bigg.reaction:PYDXtex ... bigg.reaction:PYDXtpp ... bigg.reaction:PYDXtr ... bigg.reaction:R_EX_pydx_e ... bigg.reaction:R_PYDXtex ... bigg.reaction:R_PYDXtpp ... bigg.reaction:R_PYDXtr ... bigg.reaction:R_SK_pydx_c ... bigg.reaction:SK_pydx_c ... biggR:EX_pydx_e ... biggR:PYDXtex ... biggR:PYDXtpp ... biggR:PYDXtr ... biggR:R_EX_pydx_e ... biggR:R_PYDXtex ... biggR:R_PYDXtpp ... biggR:R_PYDXtr ... biggR:R_SK_pydx_c ... biggR:SK_pydx_c ... deprecated:MNXR4544 ... deprecated:MNXR98893 ... metacyc.reaction:TRANS-RXN0-214 ... metacycR:TRANS-RXN0-214 ... rhea:28462 ... rhea:28463 ... rhea:28464 ... rhea:28465 ... rheaR:28462 ... rheaR:28463 ... rheaR:28464 ... rheaR:28465 ... sabiork.reaction:15016 ... sabiorkR:15016 ... seed.reaction:rxn12666 ... seed.reaction:rxn29117 ... seedR:rxn12666 ... seedR:rxn29117	1 MNXM311@MNXD1 = 1 MNXM311@MNXD2
PYK	MNXR103371	rheaR:18157	bigg.reaction:PYK ... bigg.reaction:PYK_h ... bigg.reaction:PYKf ... bigg.reaction:PYKm ... bigg.reaction:R_PYK ... bigg.reaction:R_PYK_h ... bigg.reaction:R_PYKf ... bigg.reaction:R_PYKm ... biggR:PYK ... biggR:PYK_h ... biggR:PYKf ... biggR:PYKm ... biggR:R_PYK ... biggR:R_PYK_h ... biggR:R_PYKf ... biggR:R_PYKm ... deprecated:MNXR4545 ... kegg.reaction:R00200 ... keggR:R00200 ... metacyc.reaction:PEPDEPHOS-RXN ... metacycR:PEPDEPHOS-RXN ... rhea:18157 ... rhea:18158 ... rhea:18159 ... rhea:18160 ... rheaR:18157 ... rheaR:18158 ... rheaR:18159 ... rheaR:18160 ... sabiork.reaction:9 ... sabiorkR:9 ... seed.reaction:rxn00148 ... seed.reaction:rxn20509 ... seed.reaction:rxn35242 ... seedR:rxn00148 ... seedR:rxn20509 ... seedR:rxn35242	1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM73@MNXD1 = 1 MNXM23@MNXD1 + 1 MNXM3@MNXD1
PYRt2r				
QULNS	MNXR103400	rheaR:25888	bigg.reaction:QULNS ... bigg.reaction:QULNS_1 ... bigg.reaction:QULNS_m ... bigg.reaction:R_QULNS ... bigg.reaction:R_QULNS_1 ... bigg.reaction:R_QULNS_m ... biggR:QULNS ... biggR:QULNS_1 ... biggR:QULNS_m ... biggR:R_QULNS ... biggR:R_QULNS_1 ... biggR:R_QULNS_m ... deprecated:MNXR116177 ... deprecated:MNXR69833 ... deprecated:MNXR84092 ... kegg.reaction:R04292 ... keggR:R04292 ... metacyc.reaction:QUINOLINATE-SYNTHA-RXN ... metacycR:QUINOLINATE-SYNTHA-RXN ... rhea:25888 ... rhea:25889 ... rhea:25890 ... rhea:25891 ... rheaR:25888 ... rheaR:25889 ... rheaR:25890 ... rheaR:25891 ... seed.reaction:rxn02988 ... seed.reaction:rxn20661 ... seedR:rxn02988 ... seedR:rxn20661	1 MNXM1@MNXD1 + 1 MNXM555@MNXD1 + 1 MNXM9@MNXD1 + 2 WATER@MNXD1 = 1 MNXM599@MNXD1 + 1 MNXM77@MNXD1
R05224	MNXR109402	keggR:R05224	deprecated:MNXR135411 ... deprecated:MNXR34129 ... deprecated:MNXR36169 ... kegg.reaction:R05224 ... keggR:R05224 ... metacyc.reaction:R341-RXN ... metacycR:R341-RXN ... seed.reaction:rxn06887 ... seedR:rxn06887	2 MNXM1@MNXD1 + 2 MNXM40333@MNXD1 + 1 MNXM726058@MNXD1 + 2 MNXM741173@MNXD1 + 2 MNXM9@MNXD1 = 2 MNXM37@MNXD1 + 2 MNXM3@MNXD1 + 1 MNXM727804@MNXD1 + 2 WATER@MNXD1
R05224	MNXR146213	biggR:HYGBDIAS	bigg.reaction:HYGBDIAS ... bigg.reaction:R05224 ... bigg.reaction:R_HYGBDIAS ... bigg.reaction:R_R05224 ... biggR:HYGBDIAS ... biggR:R05224 ... biggR:R_HYGBDIAS ... biggR:R_R05224 ... deprecated:MNXR103405	1 MNXM11@MNXD1 + 2 MNXM40333@MNXD1 + 1 MNXM726059@MNXD1 + 2 MNXM741173@MNXD1 = 2 MNXM37@MNXD1 + 2 MNXM3@MNXD1 + 1 MNXM727805@MNXD1 + 1 WATER@MNXD1
RB5PE				
